silhouette,davies_bouldin,calinski_harabasz,ari,nmi,n_clusters,n_noise,algorithm
0.728904664516449,0.41708982056193056,484.03005857372864,0.962691583759075,0.961741709903621,4,0,kmeans
0.729467511177063,0.41535676434746527,470.7892328706513,1.0,1.0000000000000002,4,0,agglomerative
0.728904664516449,0.41708982056193056,484.03005857372864,0.962691583759075,0.961741709903621,4,0,gmm
